0,1,2,3,4,5,6,7
医療法人社団均禮会 府中の森 土屋産婦人科,183-0055,府中市府中町3-10-9,042-351-3748,www.tsuchiyaclinic.com/,有,月・火・木・金 8:45-12:30 14:30-16:30水  8:45-12:30 土  8:45-13:30,有
医療法人社団橙康会 府中レデースクリニック,183-0055,府中市府中町2-1-7 角ないとうビル2F,042-358-5558,http://fuchuladys.atat.jp,有,平日 10:00-18:30土   10:00-12:30,有
医療法人社団聖マリア吉祥会 石原レディースクリニック,196-0015,昭島市昭和町3-18-21,042-545-9022,http://ishiharaladies.net,有,平日 9:00-16:30土   9:00-11:30,有
基本情報,,,,,,,
施設名,郵便番号,住所,電話番号,ウェブサイトURL,産科、婦人科又は産婦人科の標榜の有無,医療機関における緊急避妊にかかる対面診療への対応可能時間帯,常時の緊急避妊薬の在庫の有無
医療法人社団菫青会 茅場町いとう医院,103-0025,中央区日本橋茅場町1-13-15 新居ビル3階,03-6667-0198,www.kayabacho-itoiin.jp,有,平日 10:00-13:30 15:30-18:00ウェブサイトより予約可,有
医療法人社団 楠原ウィメンズクリニック,104-0061,中央区銀座5-6-2 銀座七宝ビル6F,03-6274-6433,https://www.kusuhara-womens.jp/,有,月・火・水・金 9:00-13:00 15:00-18:30木・土  9:00-13:00,有
KISHI CLINICA FEMINA,104-0061,中央区銀座8-5-6 並木通り 中島商事ビル5階,03-5537-7171,www.kishiclinicafemina.jp,有,月・火・木・金 18:30-22:00水・土 14:00-17:30 18:30-22:00日・祝 9:30-13:00 14:00-17:30 18:30-22:00,有
銀座吉田医院,104-0061,中央区銀座2-4-8 GINZA YUKI BLD.8F・9F,03-3561-5537,http://www.yoshida-iin.com/,有,月・火・木・金 10:00-13:00 15:00-18:00第2・4 土 10:00-13:00    完全予約制,有
こやまレディースクリニック,104-0054,中央区勝どき3-3-6 勝どき田窪ビル2F,03-5859-5975,http://koyama-lc.com/,有,平日 9:30-12:30 14:30-18:30土   9:00-13:30 14:30-17:00,有
銀座こうのとりレディースクリニック,104-0061,中央区銀座1-3-9 マルイト銀座ビル7F,03-5159-2077,https://ginzakounotori.com/,有,月・火・木・金 10:00-12:00土 11:00-13:00,有
医療法人舘出張 佐藤会フィーカ レディースクリニック,103-0027,中央区日本橋2-5-1 日本橋高島屋三井ビルディング10F 1001号室,03-6910-3977,http://fika-lc.jp/,有,月 8:30-19:00 水 8:30-17:00火・木・金 9:30-19:00,有
EASE女性のクリニック,104-0042,中央区入船1-1-24 ドルフィンKOTO入船ビル5F,03-3206-1112,https://ease-clinic.jp,有,月・火・木・金 9:00-18:30水 9:00-13:30 土 9:00-14:00,有
医療法人社団 銀座ウィメンズクリニック,104-0061,中央区銀座6-12-13 大東銀座ビル4F,03-5537-7600,http://www008.upp.so-net.ne.jp/ivfginza/,有,月・火・水・金 9:00-13:30 15:00-18:30土 9:00-13:30,有
慈恵医大晴海トリトンクリニック,104-0053,中央区晴海1-8-8 晴海アイランドトリトンスクエアオフィスタワーW3F,03-3531-3211,http://www.hosp.jikei.ac.jp/harumi,有,火・金 9:00-11:30水 9:00-11:30 14:00-17:30,無
医療法人社団央美会 銀座すずらん通りレディスクリニック,104-0061,中央区銀座6-9-7 近畿建物銀座ビル8F,03-3569-7711,http://huninsho.com/,有,月・火・木・金・土 10:00-18:00,有
アイル女性クリニック,104-0052,中央区月島1-8-1 アイマークタワー203,03-3534-0803,http://i-ll-clinic.com,有産科・婦人科,月・火・木・金 9:30-16:00土        9:30-11:00,有
医療法人社団すずらん せいこレディースクリニック銀座,104-0061,中央区銀座7-2-4 ムサシ7ビル4F,03-5568-3128,https://www.seikoginza.com/,有,平日 9:30-20:00 土・日・祝 9:30-15:00,有
医療法人社団ウィミンズ・ウェルネス 対馬ルリ子女性ライフクリニック銀座,104-0061,中央区銀座2-6-5 銀座トレシャス7F,03-3538-0270,http://w-wellness.com/,有,月:10:00~18:00火~土:10:00~17:30日曜祝日は休診,有
東日本橋レディースクリニック,103-0011,中央区日本橋大伝馬町13-8メディカルプライム日本橋小伝馬町4階,03-6661-6658,https://higashinihonbashi-lc.com/,有,月・水・金 10:00-20:00火・木  10:00-17:00,有
医療法人社団康寿会 堀産婦人科,108-0074,港区高輪3-7-8,03-3449-3541,https://www.hori3541.or.jp,有,平日 9:00-12:30 16:00-18:30土   9:00-13:00,有
医療法人社団健勝会 港三田クリニック,108-0014,港区芝5-16-1 千代ビル3階,03-3456-3391,https://www.minatomitaclinic.net,有,月・火・水・金 10:00-12:30 14:00-17:30土  10:00-12:30,有
医療法人社団 神田第二クリニック,106-0031,港区西麻布3-20-14 梅田ビル2F,03-3402-0654,http://kanda2nd.com,有産婦人科・内科,平日 9:00-12:30 14:00-16:30土・日・祝 休診,有
中井診療所,107-0061,港区北青山3-3-7-102,03-3401-2055,,有婦人科,平日 8:00-12:00,有
広尾かなもりクリニック,106-0047,港区南麻布5-10-24 第2佐野ビル4F,03-6408-0652,http://kanamori-clinic.com/,有,月 14:00-19:30火・水 9:00-17:00,有
基本情報,,,,,,,
施設名,郵便番号,住所,電話番号,ウェブサイトURL,産科、婦人科又は産婦人科の標榜の有無,医療機関における緊急避妊にかかる対面診療への対応可能時間帯,常時の緊急避妊薬の在庫の有無
サン・ヒルレディースクリニック,113-0022,文京区千駄木5-3-10-2F,03-3823-8828,http://.www.sunhill-lc.net,有産婦人科,平日 10:00-12:30 14:45-17:45土   10:00-12:30,有
後楽園ウィメンズクリニック,113-0033,文京区本郷1-33-8 ハウス本郷ビル4F,03-5689-5500,https://korakuen-womens.jp/,有,月・火・木・金 9:30-12:00 14:00-18:00土 9:30-13:00,有
かみやレディースクリニック,113-0021,文京区本駒込2-10-7 濱田ビル1F,03-5977-8811,https://kamiya-lc.com/,有,月火水金 9時30分から12時30分、15時から19時土 9時30分から12時30分、14時から17時,有
医療法人社団誠仁メディカル 誠ウイメンズクリニック,112-0014,文京区関口1-18-6 ユニーブル江戸川橋2F,03-3513-0355,http://www.sei-clinic.jp,有,平日 10:00-13:00 13:00-18:30土   10:00-13:30,有
飯山医院,110-0013,台東区入谷1-7-7,03-3872-7873,,有,月・水・木・金 9:30-12:00  15:30-17:30火 9:30-12:00 土    9:30-11:30,有
根津・谷中レディースクリニック,110-0001,台東区谷中1-1-16,03-3823-2346,http://nezuyanaka.jp/,有,火水金土 19時から21時,有
医療法人社団ルーチェ会佐々木医院,111-0032,台東区浅草5-33-12,03-3872-6776,http://www.sasakiiin-luce.jp,有,診療時間内,有
あさくさ産婦人科クリニック,111-0035,台東区西浅草3-2-5,03-3844-9236,http://www.asakusa-sanfujinka.jp,有,平日9:30‐13:00、15:00-18:30土曜日9:30-13:00,有
医療法人社団新宿レディースクリニック会 上野レディースクリニック,110-0005,台東区上野2-7-13 JTB損保ジャパン日本興亜上野共同ビル2F,03-5812-1971,https://www.ueno-ladies.jp/,有産婦人科,平日・土・日・祝 9:30-19:00,有
医療法人社団悠俊会 上野皮フ科・婦人科クリニック,110-0015,台東区東上野1-7-12 徳永ビル2F,03-5842-1200,http://www.uenoderma.jp,有,月・火・水・金 9:30-19:00木  9:30-12:30 土  9:30-13:00,有
相生産婦人科医院,130-0021,墨田区緑1-7-7,03-3631-0465,,有産科・婦人科,木 14:00-19:00土 9:00-14:00,有
医療法人社団 あいウイメンズクリニック,130-0013,墨田区錦糸1-5-14 サンヨー堂錦糸ビル3F,03-3829-2522,https://www.ai-w.com/,有,月・火・水・金 10:00-12:30 15:00-18:00,有
大倉医院,131-0031,墨田区墨田1-10-4,03-3611-4077,https://www.doctors-search.com/c-sumida/okuraiin/,有,平日 9:00-13:00 16:00-19:00土   9:00-13:00,有
あんずレディースクリニック,130-0001,墨田区吾妻橋2-3-9 ノエルビル2F,03-6456-1682,http://www.anzu-ladies.com/,有,月・火・木・金 10:00-12:30 15:00-18:30土 9:00-12:30,有
柳瀬クリニック,136-0076,江東区南砂7-1-25 南砂公園ガーデニア206号,03-3644-1971,,有産婦人科,月・火・木・金 9:00-11:30 15:00-18:00土 9:00-13:30,有
北砂クリニック,136-0073,江東区北砂2-14-20,03-3640-5341,,有,平日 9:00-18:30土   9:00-12:30,有
百合レディスクリニック,136-0071,江東区亀戸4-18-4 亀戸メディカルビル5F,03-5627-3811,http://www2.odn.ne.jp/yuricl,有,月・火・木・金 9:30-12:30 15:00-18:00第2・4・5土   9:30-12:30,有
医療法人社団理仁会ツインタワーすみとしクリニック,135-0002,江東区住吉1-19-1 ツインタワーすみとし住吉館204,03-3635-0010,http://36350010.com/,有,月・火・木・金 9:30-12:30 15:00-18:30水 9:00-12:30 土 10:00-13:00,有
こさかレディースクリニック,135-0004,江東区森下1-12-12,03-5638-6730,https://www.kosaka2014.jp/,有産婦人科,平日 8:30-12:00 14:30-17:30土   8:30-12:00  木 休診,有
医療法人社団東壽会 東峯婦人クリニック,135-0042,江東区木場5-3-10 東寿会ビル本館,03-3630-0303,,有,平日 9:00-11:30 13:30-17:00土   9:00-12:00 13:30-15:30,有
基本情報,,,,,,,
施設名,郵便番号,住所,電話番号,ウェブサイトURL,産科、婦人科又は産婦人科の標榜の有無,医療機関における緊急避妊にかかる対面診療への対応可能時間帯,常時の緊急避妊薬の在庫の有無
医療法人社団まなみウィメンズ 麻布十番まなみウィメンズクリニック,106-0045,港区麻布十番1-5-19 ラトリエ・メモワールビル2F,03-3405-0928,http://www.azabuwomens-cl.com/,有,月・火・木 11:00-14:00 15:00-19:00金  11:00-14:00 15:00-20:00土  10:30-15:30,有
一般社団法人日本家族計画協会市谷クリニック,162-0843,新宿区市谷田町1-10 保健会舘新館,03-3235-2694,,有,火 13:30-18:30  第2土 10:00-15:30(平日 9:00-17:00 応相談),有
医療法人社団柏葉会 高村医院,160-0004,新宿区四谷3-10,03-3351-3610,https://www.takamura-iin.com/,有,月・火・水・木・金 9:00-12:00 14:00-18:00,有
竹下医院,169-0075,新宿区高田馬場2-14-22,03-3200-1281,無,有,月・木・金 9:00-12:00 16:00-18:00火・土    9:00-12:00,有
かわかた医院,169-0072,新宿区大久保2-18-16,03-3200-0028,,有産婦人科,平日 10:00-12:30 14:00-18:00土   10:00-12:30,有
福島医院,169-0075,新宿区高田馬場2-13-15,03-3209-1301,,有,月・火・水・木・金 9:30-12:00,有
林医院,169-0072,新宿区大久保1-16-13 三和ビル3F,03-3204-1203,,有,月・火・木・金 9:30-13:00 14:30-17:30,有
医療法人社団ウィミンズ・ウェルネス 女性ライフクリニック新宿,160-0022,東京都新宿区新宿3-14-1 新宿伊勢丹地下2F,03-6273-1220,http://w-wellness.com/,有,火~日:11:00~19:00月曜は休診(月曜が祝日の場合は翌日)ご来院前にホームページやお電話でご確認ください,有
医療法人社団白千代会貴子レディースクリニック,169-0073,新宿区百人町1-24-2 カメリアコート新宿2F,03-5386-1155,http://www.takako-ladies.com,有婦人科,平日 10:00-13:00 15:00-18:00土   10:00-13:00 15:00-17:30,有
神楽坂レディースクリニック,162-0825,新宿区神楽坂5-32 近江屋ビル4F,03-5579-2198,http://kagurazaka-lady-clinic.com,有婦人科,月・水・金 9:30-13:00 15:00-18:00土 9:30-14:00,有
なでしこ女性診療所,169-0075,新宿区高田馬場1-1 メトロシティ西早稲田2F,03-6233-8228,https://nadeshiko-women.com/,有,月・火・木・金 9:30-12:45 14:30-18:15水 9:30-12:45 土 9:30-11:45 13:00-15:45,有
まきレディスクリニック,169-0075,新宿区高田馬場1-28-18 和光ビル2F,03-6457-6123,https://maki-lc.jp/,有,月・水・金 10:00-19:00木 10:00-13:30 土 10:00-17:00,有
医療法人社団しらゆきジャスミンレディースクリニック新宿,160-0022,新宿区新宿3-30-11 新宿高野第二ビル4F,03-5315-4920,https://jlc.tokyo/,有,月・火・木・金・日 11:00-14:00 16:00-20:00,有
新宿駅前さくらレディースクリニック,160-0023,新宿区西新宿1-3-17 新宿第1アオイビル9F,03-5989-0022,https://www.shinjyuku-sakura.jp/,有,平日 11:00-15:00 17:00-22:00土・日・祝 11:00-18:00,有
ケイ・レディースクリニック新宿,163-0605,新宿区西新宿1-25-1 新宿センタービル5F,03-3343-9555,www.klcs.jp,有,月・木・金・土 11:00-12:30 14:30-18:30日  11:00-12:30 14:30-17:30,有
医療法人社団SK医新会曙橋レディースクリニック,162-0065,新宿区住吉町1-12 新宿曙橋ビル2F,03-5919-8828,http://www.aklady.com/,有,平日 10:00-12:30 15:30-18:30土   10:00-12:30,有
医療法人社団新宿レディースクリニック会 新宿レディースクリニック,163-1332,新宿区西新宿6-5-1 新宿アイランドタワー32階,03-3340-1971,https://www.1971fujinka.jp/,有産婦人科,平日・土・日・祝 9:30-19:00,有
近藤医院,113-0021,文京区本駒込5-60-6,03-3821-1804,http://www.catnet.ne.jp/h-kondo/,有,月・水・木・金・土 9:00-13:00 15:00-18:30火 9:00-13:00,有
一宮クリニック,113-0033,文京区本郷2-27-8 太陽館ビル1F,03-3818-5371,www.ichimiyaclinic.com,有産婦人科,月・火・金 9:30-18:30 水・木・土 9:30-13:00,有
医療法人社団光樹会 白山レディースクリニック,112-0001,文京区白山5-36-9 白山麻の実ビル9F,03-5689-3070,http://hakusanladies.com/,有,平日 9:30-13:00 14:30-18:15土  9:30-13:00,有
基本情報,,,,,,,
施設名,郵便番号,住所,電話番号,ウェブサイトURL,産科、婦人科又は産婦人科の標榜の有無,医療機関における緊急避妊にかかる対面診療への対応可能時間帯,常時の緊急避妊薬の在庫の有無
まの産婦人科,170-0005,豊島区南大塚2-25-9 田口ビル1F,03-5940-0303,http://mano-sanfujinka.holy.jp,有産婦人科,月・水 12:00-19:00 火・土 9:00-14:00木・金 9:00-19:00,有5人分
医療法人社団 宜興会 西池袋  秀クリニック,171-0021,豊島区西池袋1-2-1 クリフィックス スクエア2F,03-5952-0066,www.syu-clinic.com,有,月・水・木・土 10:00-13:30 16:00-18:30日・祝 10:00-13:30 15:00-17:30,有
医療法人社団芳精会 ぬかりやレディスクリニック,171-0022,豊島区南池袋1-16-20 ぬかりやビル8F,03-3971-1131,http://www.nukariya-1c.com,有,平日9:00-11:30 14:00-17:30土 9:00-12:30,有
医療法人社団雄秀会 池袋クリニック,171-0021,豊島区西池袋2-35-8,03-3982-6228,https://www.ikecli.com,有,月・火・木・金 10:00-12:30 15:00-19:00土  10:00-13:00,有
クリニカ・アンジェラ,170-0002,豊島区巣鴨2-9-3 田中ビル303,090-9200-8553,,有,月・火 15:00-19:30日   12:00-19:30,有
安康レディースクリニック,171-0014,豊島区池袋2-42-3 オスカービル2F,03-3971-3544,www.ankoladies.com,有産婦人科,平日 10:00-13:00 15:30-19:00土   10:-00-14:00,有
山手大塚レディスクリニック,170-0004,豊島区北大塚2-13-1 G・H・Yビル7F,03-5907-6158,https://www.yamateladies.jp,有,火 10:00-20:00 水 9:00-19:00木 10:00-19:00 金 9:00-20:00土 9:00-18:00,有
駒込山王クリニック,170-0003,豊島区駒込1-37-10 駒信インテリジェントビルディング1F,03-6304-1839,www.ksannoh.com,有,平日 9:30-12:30 15:30-21:00土   9:00-12:30,有
医療法人社団育和会 長橋産婦人科,171-0051,豊島区長崎2-5-7,03-3959-0351,http://www.e-ladys-climic.com/,有,月・水・土 9:00-12:30 15:00-18:30火・金   9:00-12:30,有
医療法人社団白ゆり会 しのざきクリニック,171-0051,豊島区長崎5-1-31 豊島ハイツ201,03-5966-2249,,有,火・木・金 12:30-18:00 水 15:00-19:00土 10:00-12:30,有
医療法人社団愛慈会松本レディースリプロダクションオフィス,170-0013,豊島区東池袋1-41-7 池袋東口ビル7階,03-6907-2555,,有,,有
板橋医院,114-0023,北区滝野川7-8-12,03-3916-5670,http://itabashi-iin.com/,有,月・火・水・木・金 9:00-12:00月・火・水・金   15:00-19:00 木 15:30-19:00,有
赤羽駅前女性クリニック,115-0045,北区赤羽1-13-1 ミドリヤビル4F,03-6903-9090,https://akabane-ekimaecl.com,有,平日 9:20-18:00 土 9:20-14:00,有
スワンレディースクリニック,114-0002,北区王子4-27-7,03-5944-6028,http://www.swan-lc.com/clinic.html,有,月・水・土 9:00-11:30 13:00-15:30火・木・金 9:00-11:30,有
医療法人社団生和会 赤羽レディースクリニック,115-0045,北区赤羽2-13-1 花川ビル2F,03-5249-5651,http://www.akabaneladys.jp/,有,月・火・木・金 9:00-19:00水・土      9:00-13:00,有
医療法人社団愛由会 中野レディースクリニック,114-0002,北区王子2-30-6 末永ビル3F,03-5390-6030,https://nakano-ladies.com/,有,月・火・木 9:30-12:30 14:30-18:00金 9:30-12:30 土9:30-12:30 14:00-17:00,有
岩瀬クリニック,114-0013,北区東田端1-14-1 田端クリニックモール4F,03-3809-6555,www.iwase-clinic.com,有,月・火・水・金 9:00-12:00 16:00-18:30土 9:00-12:00,無
女性とこころのクリニック,116-0001,荒川区町屋1-1-9 メディカルセンターMedium町屋4F,03-5855-1233,www.josei-kokoro.jp,有,月・水・木・金 10:00-13:00 15:00-18:30,有
あらかわレディースクリニック,116-0001,荒川区町屋1-8-8,03-6807-8867,http://www.arakawalc.jp,有,月・水・木・金 9:00-17:00 火・土 9:00-12:00,有
吉田医院,116-0014,荒川区東日暮里4-36-23 吉田ビル2F,03-3891-5760,http://www.yoshida-iin.net/,有,平日 8:30-16:00,有
基本情報,,,,,,,
施設名,郵便番号,住所,電話番号,ウェブサイトURL,産科、婦人科又は産婦人科の標榜の有無,医療機関における緊急避妊にかかる対面診療への対応可能時間帯,常時の緊急避妊薬の在庫の有無
医療法人社団SJS 金子レディースクリニック,182-0021,調布市調布ケ丘3-19-13,042-426-7800,in50@kaneko-ladies.com,有,月・火・水・木・金・土 9:00-12:00月・火・木・金・土 14:00-17:00,有
医療法人社団東仁会 つつじヶ丘神代クリニック,182-0006,調布市西つつじケ丘4-15-5,042-443-2246,https://www.zenjinkai-group.jp/tojinkai/clinic/jindai,有,月・火・金 9:00-18:00水・土    9:00-12:00,有
よこすかレディースクリニック,182-0002,調布市仙川町1-20-16 ヴィバーチェ仙川2F,03-5315-5686,http://www.yokosukalc.com/,有産婦人科,月・火・水・金 9:00-12:30 15:00-18:30土  9:00-13:30,有
調布レディースクリニック,182-0026,調布市小島町1-5-6 アールアンドエスビル2F,042-480-1050,http://chofu-lc.jp/,有,平日 10:00-13:00 15:00-18:00土   10:00-13:00 15:00-17:00,有
尾崎医院,194-0013,町田市原町田4-12-6,042-722-3321,https://www.ozakiclinic.jp,有,月・火・水・金 9:00-12:00 15:00-17:30土 9:00-12:00,有
町田東口クリニック,194-0022,町田市森野1-35-8 ヴィンテージ2 3F,042-721-8855,https://www.machida-higashiguchi-clinic.com/clinic,有産婦人科,月・火・木 10:00-12:30 16:00-20:30金  15:00-20:30土・日・祝 10:-12:30 13:30-16:00,有
医療法人社団誠裕會 鶴川レディースクリニック,195-0053,町田市能ケ谷3-1-5,042-737-7271,http://www9.plala.or.jp/tsurukawa-lds/,有,月・火・木・金 10:00-13:00 15:00-18:30水 15:00-18:30 土 9:00-12:30,有
医療法人社団菜の花会町田産婦人科 菜の花クリニック,194-0045,町田市南成瀬7-14-1,042-728-1101,http://www.machida-nanohana-cl.jp/index.html,有,平日・土  9:00-17:00,有
医療法人社団公人会 みむろウィメンズクリニック,194-0013,町田市原町田1-7-17 ガレリア町田ビル3F,042-710-3609,http://mimuro-cl.com,有,月・水・金 9:00-11:30 14:00-16:30火・木・隔週土 9:00-11:30インターネットより完全予約,有
ひろいウィメンズクリニック,194-0022,町田市森野1-19-13 RINSBOX2F・3F,042-850-9027,,有,平日 9:00-18:00 土  9:00-17:00日   9:00-10:30,有
医療法人社団せいこう会小金井婦人科クリニック,184-0004,小金井市本町6-13-18 コスモスビル3F,042-316-3824,http://koganeifujinka.jp/,有,火・水・金・土 9:00-13:00 15:00-18:00木  9:30-11:30,有
医療法人社団鶴亀会 小金井つるかめクリニック,184-0004,小金井市本町6-14-28 アクウェルモール3F,042-386-3757,http://koganei.tsurukamekai.jp,有,月・火・水・金・土 8:45-17:30木  8:45-12:00,有
花小金井レディースクリニック,187-0003,小平市花小金井南町1-19-3 SORA1階,042-497-5218,https://www.hanako-ladies.com,有,月・水・木・金 9:00-12:00 14:00-17:30土 9:00-12:00,有
医療法人輝 ジュンレディースクリニック小平,187-0044,小平市喜平町1-14-20,042-329-4103,http://www.jun-lc-kodaira.com/,有,平日・土 9:00-12:00 14:00-16:00,有
みなみ野レディースクリニック,192-0917,八王子市西片倉3-1-4 第2みなみ野クリニックセンター4F,042-632-8044,http://www.minaminolc.jp/,有,月・火・水・金 10:00-12:50 15:30-18:50木・土 10:00-12:50,有
大川産婦人科医院,191-0062,日野市多摩平3-14-4,042-586-1061,http://www.ohkawa-medical.jp/,有,受付時間 月・水・土 8:00-12:00 13:30-16:00火・金    8:00-12:00,有
産婦人科コンチェルト,191-0012,日野市日野2949-4,042-586-1103,http://concerto-lc.jp/,有産婦人科,平日 9:00-16:00土   8:30-12:00,有
医療法人社団つつじ会 くぬぎ産婦人科,189-0014,東村山市本町1-22-24,042-395-3331,https://kunugi-lc.com,有,火・水・金・土 9:00-12:00  14:00-17:00日        9:00-12:00,有
医療法人社団レニア会 武谷ひまわりウィメンズクリニック,189-0014,東村山市本町2-3-21 東村山第3赤澤ビル3F,042-398-4103,http://www.cl-himawari.com,有,平日 9:00-12:00 14:00-16:00土   9:00-12:00,有
医療法人社団陽光会 石川てる代ウィメンズクリニック,185-0021,国分寺市南町3-1-28 飛べない飛行船パート2,042-324-9661,,有婦人科,月・火・水・金 8:30-12:00 14:30-18:00土  8:30-12:00,有
基本情報,,,,,,,
施設名,郵便番号,住所,電話番号,ウェブサイトURL,産科、婦人科又は産婦人科の標榜の有無,医療機関における緊急避妊にかかる対面診療への対応可能時間帯,常時の緊急避妊薬の在庫の有無
東陽すずらんレディースクリニック,135-0016,江東区東陽4-8-21 TSK第2ビル3F,03-5926-5688,,有産婦人科,月・火・木・金・土 10:00-12:30月・火・木・金   15:30-19:00 予約制,有
江クリニック,141-0032,品川区大崎5-7-14 五反田ロイヤルハイツ101,03-3491-3073,,有,月・火 9:00-13:30  水・金 15:00-18:30土 9:00-13:30,有
不動前レディースクリニック,141-0031,品川区西五反田5-11-13,03-3779-8711,https://fudomae.webnode.jp/,有,月・火・水・木・金・土 10:00-13:00月・火・木・金      15:00-19:00,有
らんレディースクリニック,141-0001,品川区北品川6-5-27 セントラル品川御殿山6F,03-5792-5617,https://www.ran-ladies.com/,有,月・火・木・金 9:30-12:30 14:00-17:30土  9:30-14:00,有
さがらレディスクリニック,141-0021,品川区上大崎3-14-35 山手ビル1F,03-5793-1400,https://sagara-clinic.com/,有,月・金 9:00-12:00 14:00-17:30水 14:00-17:30 木 9:00-12:30,有
角レディースクリニック,140-0011,品川区東大井5-2-3おおい元気館302,03-5715-3883,,有産婦人科,平日 9:30-12:30 15:00-18:00土  9:30-12:30,有
医療法人社団雙葉会 はなおかレディースクリニック,140-0003,品川区南大井6-17-15 第二タジマビル3F,03-5767-5285,https://www.hanaoka-ladiescclinic.com/,有,月・水・木・金 9:30-13:00 月 16:00-19:00水・木・金 15:00-19:00 土 9:30-16:00予約制,有
医療法人社団JSK 田中レディスライフクリニック,153-0063,目黒区目黒3-10-2,03-3793-1997,https://tanaka-ladies.com/,有,平日 9:30-12:00 15:00-18:30土   9:30-13:30,有
中目黒レディースクリニック,153-0051,目黒区上目黒1-16-8 クリスタルビル2F,03-3760-4664,https://www.nakameguro-lc.com/,有,月・火・木・金 9:30-18:00土      9:30-12:30,有
森田レディスクリニック,153-0061,目黒区中目黒1-1-18 イーストヒル2F,03-3760-0256,morita-ic.com,有,月・火・水・金 9:30-17:30木・土      9:30-12:30,有
医療法人社団晴晃会 育良クリニック,153-0051,目黒区上目黒1-26-1 中目黒アトラスタワー4階・5階,03-3792-4103,https://www.ikuryo.or.jp/,有,平日 9:00-18:00  土 9:00-16:00日   9:00-11:00,有
磯村クリニック,152-0023,目黒区八雲1-10-17,03-3723-8841,www.is-clinic.com,有,月・金 9:00-12:00 15:00-18:00火・木 15:00-18:00 土 9:00-12:30,有
医療法人社団七花会 平田クリニック,152-0032,目黒区平町1-26-20,03-3717-7256,http://www.hi-gym.jp,有,月・水・木・金 9:00-13:00 15:00-19:00火  9:00-13:00土  9:00-13:00  15:00-17:00,有
イノウユキコ婦人クリニック,152-0001,目黒区中央町1-8-15 アパートメントイラカ1階,03-3760-0810,https://www.inou-cl.com/,有,月・火・水・金 10:00-11:30 15:00-18:30土  10:00-11:30,有
医療法人社団 徳真会 とくおかレディースクリニック,152-0031,目黒区中根1-3-1 三井住友銀行都立大学駅前ビル6F,03-5701-1722,http://www.tokuoka-ladies.com,有,月・火・水・金 10:00-13:00 15:00-19:00土  9:00-12:00,有
桜ウィメンズクリニック,152-0004,目黒区鷹番2-15-18 パル学芸大1F,03-5720-5121,https://sakura-w.jp/,有,火・水・木・金 9:00-16:30土 9:00-14:00 (第1婦人科休診),有
祐天寺ウィメンズヘルスクリニック,153-0052,目黒区祐天寺2-7-23 ラポルト祐天寺202,03-5708-5081,https://satoh-womenshealth.com/,有,月・火 8:00-12:30 15:00-18:00木 9:00-12:30 15:00-19:30金 9:00-12:30 15:00-19:00,有
自由が丘ちあきレディースクリニック,152-0034,目黒区緑が丘2-24-15 コリーヌ自由が丘EST1階B,03-3723-1117,https://chiaki-lc.jp,有,平日 9:30-12:30 15:00-18:30土 9:30-13:00,有
医療法人社団香潤会 かおりレディースクリニック,152-0004,目黒区鷹番3-11-8 コート鷹番2F,03-5704-2856,https://www.kaori-lc.jp/,有,平日 10:00-13:00 15:00-17:30土 10:00-13:00 15:00-17:30 第2土 10:00-12:30,有
産婦人科野口医院,143-0016,大田区大森北4-25-5,03-3761-1331,www.myclinic.ne.jp〉noguchi,有,月・火・木・金 9:00-12:00 16:00-19:00土     9:00-12:00,有
基本情報,,,,,,,
施設名,郵便番号,住所,電話番号,ウェブサイトURL,産科、婦人科又は産婦人科の標榜の有無,医療機関における緊急避妊にかかる対面診療への対応可能時間帯,常時の緊急避妊薬の在庫の有無
泉ウィメンズクリニック,107-0062,港区南青山5-4-3 南青山泉ビル3F,03-3400-1213,http://izumi-womenns.jp/,有婦人科,平日 9:00-17:40土   9:00-12:40,有
ピンクリボン ブレストケアクリニック 表参道,107-0061,港区北青山3-6-19 バイナリー北青山2F,03-3407-7373,http://pinkribbon-brestcure.com/,有,月・火・水・金 10:00-19:00木・土      9:30-17:30,有
白金高輪海老根ウィメンズクリニック,108-0074,港区高輪1-2-17 高輪梶ビル5F,03-5789-2590,http://ebine-womena-clinic.com,有,平日 8:30-19:00土・日・祝 8:30-17:00,有
医療法人社団清陵会 丸茂レディースクリニック,106-6004,港区六本木1-6-1 泉ガーデンタワー4F,03-5575-5778,http://www.marumo-ladies.jp,有,月・火・水・金 10:00-13:00 15:00-18:00土 10:00-13:00 15:00-17:00,有
美馬レディースクリニック,107-0052,港区赤坂3-13-13 中村ビル4F,03-6277-7397,http://www.mima-ladies.com/,有,月・火・水・金 10:00-19:00土      10:00-14:00,有
お台場海浜公園 虹橋クリニック,135-0091,港区台場2-2-4 台場クリニックモール2F,03-3529-2284,,有婦人科,平日 10:00-13:30 15:00-17:00土   10:00-13:00,有
医療法人社団オリーブ会オリーブレディースクリニック麻布十番,106-0045,港区麻布十番1-5-18 カートブラン麻布十番3F,03-6804-3208,http://oliveladies.com/azabu/,有,平日 9:00-18:00 土・日 9:00-16:00,有
社会福祉法人恩賜財団母子愛育会総合母子保健センター 愛育クリニック,106-8580,港区南麻布5-6-8,03-3473-8310,http://www.aiiku.net/clinic/,有,平日 9:00-12:00,有
浜松町大門レディースクリニック,105-0013,港区浜松町2-2-15 浜松町ゼネラルビル8F,03-6403-4105,http://www.hamadai-ladies.com,有産科・婦人科,平日 11:00-20:00土   11:00-16:00,有
